,id,player.id,player.name,player.name.GK,possession_team.name,play_pattern.name,shot.statsbomb_xg,shot.first_time,shot.outcome.name,shot.type.name,shot.body_part.name,shot.technique.name,location.x,location.y,DistToGoal,DistToKeeper,AngleToGoal,AngleDeviation,avevelocity,DefendersInCone,InCone.GK,under_pressure,shot.end_location.x,shot.end_location.y,DominantFoot,goal,shot.body_part.name_processed
256,e5ccf00c-1f68-431f-a8e5-c96437f57f64,15515,Patrick Vieira,Brad Friedel,Arsenal,Regular Play,0.10563295,1,Off T,Open Play,Left Foot,Half Volley,104.8,36,15.71750616,3.041381265,14.74356284,28.92421731,24.72053872,0,1,0,120,34.3,Right Foot,0,Weaker Foot
257,24d6683e-d379-48fb-aebc-c33fcf79f834,15516,Thierry Henry,Brad Friedel,Arsenal,From Free Kick,0.011518389,0,Saved,Open Play,Right Foot,Normal,85.1,40.7,34.90701935,1.345362405,1.149044947,49.16183245,22.743074,1,1,0,117.8,36.3,Right Foot,0,Stronger Foot
258,833c7619-eb41-45d0-9cfa-322ad2614f7d,19312,Robert Pires ,Brad Friedel,Arsenal,Regular Play,0.11785451,0,Post,Open Play,Right Foot,Normal,102.3,35.7,18.21482912,3.269556545,13.65478586,9.77390695,16.24670995,1,2,0,120,44.2,Right Foot,0,Stronger Foot
259,99c56191-f331-436a-8071-e061f45c4363,15754,Fredrik Ljungberg,Brad Friedel,Arsenal,Regular Play,0.05762819,0,Blocked,Open Play,Right Foot,Normal,99.6,46.6,21.44108206,4.841487375,17.92791976,20.36224343,21.84641917,1,2,0,102.6,45.8,Right Foot,0,Stronger Foot
260,22e9cf97-22e1-4735-a689-b7286df957e8,19312,Robert Pires ,Brad Friedel,Arsenal,Regular Play,0.15126315,0,Off T,Open Play,Head,Normal,111.9,33.4,10.44844486,2.954657341,39.17365797,26.86385305,6.546089634,0,1,0,120,34.7,Right Foot,0,Head
261,40a9b19f-c907-4bdc-9d5a-c46cc49f1a8a,15516,Thierry Henry,Brad Friedel,Arsenal,From Counter,0.29637697,0,Saved,Open Play,Right Foot,Normal,105.7,35.7,14.93251486,6.209669879,16.73599585,1.804578673,20.26229364,0,1,1,113.6,38.4,Right Foot,0,Stronger Foot
262,80dde59e-6fa1-4ca5-b37a-cadc89d63f92,15754,Fredrik Ljungberg,Brad Friedel,Arsenal,From Counter,0.16160503,1,Saved,Open Play,Right Foot,Normal,102.7,45.3,18.09364529,6.35688603,17.03288449,2.257161725,27.72473584,0,2,0,114.6,42.3,Right Foot,0,Stronger Foot
263,20c1b61d-f9ba-4e01-887b-2e071d0244cd,15754,Fredrik Ljungberg,Brad Friedel,Arsenal,From Corner,0.01646572,0,Blocked,Open Play,Right Foot,Normal,106,56.5,21.63908501,3.827531842,49.68589984,7.039212176,38.12830711,3,3,0,108.9,53.3,Right Foot,0,Stronger Foot
264,e01de660-4e4a-4aea-ace3-ecf3ae7daf7c,15516,Thierry Henry,Brad Friedel,Arsenal,From Free Kick,0.21208495,0,Saved,Open Play,Head,Normal,116.4,35.5,5.762811814,1.523154621,51.34019175,15.46121774,5.45959352,0,1,1,119.4,37.8,Right Foot,0,Head
265,04ca9d7d-692a-443d-9d4f-9ef7f0a4c439,15516,Thierry Henry,Brad Friedel,Arsenal,From Free Kick,0.065048434,0,Off T,Free Kick,Right Foot,Normal,97.6,29.8,24.61300469,2.376972865,24.4824859,99.86161191,19.57085796,4,4,0,120,35.5,Right Foot,0,Stronger Foot
266,e714d04b-8173-4da0-9ef0-6a1294b2e867,15516,Thierry Henry,Brad Friedel,Arsenal,From Free Kick,0.18637274,1,Saved,Open Play,Right Foot,Normal,104.2,33.8,16.97291961,0.583095189,21.4252938,9.538462734,26.00440168,0,1,0,117.5,37.3,Right Foot,0,Stronger Foot
267,b06dc7e0-278d-49fa-8708-86078538eed9,19312,Robert Pires ,Brad Friedel,Arsenal,From Counter,0.56204,1,Blocked,Open Play,Right Foot,Normal,113.6,42.9,7.026378868,1.3,24.37646862,65.62353138,9.271464476,0,1,0,114.1,42.4,Right Foot,0,Stronger Foot
