lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_beta,sigma_beta,depth_true_i1.1,depth_true_i1.2,depth_true_i1.3,depth_true_i1.4,depth_true_i1.5,depth_true_i1.6,depth_true_i1.7,depth_true_i1.8,depth_true_i1.9,depth_true_i1.10,delta_depth.1,delta_depth.2,delta_depth.3,delta_depth.4,delta_depth.5,delta_depth.6,delta_depth.7,delta_depth.8,delta_depth.9,delta_depth.10,depth_true_i2.1,depth_true_i2.2,depth_true_i2.3,depth_true_i2.4,depth_true_i2.5,depth_true_i2.6,depth_true_i2.7,depth_true_i2.8,depth_true_i2.9,depth_true_i2.10,growth.1,growth.2,growth.3,growth.4,growth.5,growth.6,growth.7,growth.8,growth.9,growth.10,CGR_pp
# Adaptation terminated
# Step size = 0.185937
# Diagonal elements of inverse mass matrix:
# 0.0268829, 0.155114, 0.0115, 0.0177129, 0.00196769, 0.00848294, 0.000611181, 0.072943, 0.423756, 0.00278028, 0.00523397, 0.00355826, 0.0501689, 0.0223243, 0.0179828, 0.176393, 0.0321743, 0.0229671, 0.0452608, 0.0544284, 0.0796799, 0.0271391
6.82758,0.969123,0.185937,4,15,0,-0.112662,-0.0697722,0.34489,4.6024,4.44803,11.6376,7.17735,19.8153,1.20401,0.49262,9.02714,5.78933,7.18782,1.47443,3.18356,3.46863,2.55624,2.2176,4.03915,2.54227,1.52825,2.1111,3.38287,6.07683,7.63159,15.1062,9.73359,22.0329,5.24316,3.03489,10.5554,7.90043,10.5707,0.491478,1.06119,1.15621,0.852082,0.739201,1.34638,0.847425,0.509416,0.7037,1.12762,0.610821
5.39345,0.883637,0.185937,5,31,0,4.23476,-0.166431,0.408381,3.3208,3.65336,10.6933,5.03027,19.5452,2.12335,1.2847,8.7366,6.37897,7.98884,2.62748,3.96777,4.3622,2.44167,2.42209,3.93629,1.41821,1.98055,1.40623,2.83493,5.94828,7.62113,15.0555,7.47194,21.9672,6.05964,2.70291,10.7171,7.78521,10.8238,0.875828,1.32259,1.45407,0.81389,0.807364,1.3121,0.472737,0.660182,0.468745,0.944977,0.398163
6.15737,0.976461,0.185937,5,31,0,4.77909,-0.043371,0.233019,4.52775,3.8421,12.3,7.29142,19.1845,1.63949,0.302794,8.531,5.86673,7.54144,1.92615,3.6207,3.23744,3.5083,3.29043,2.95155,2.45025,2.34426,2.15205,2.9728,6.45391,7.4628,15.5374,10.7997,22.4749,4.59104,2.75305,10.8753,8.01877,10.5142,0.642051,1.2069,1.07915,1.16943,1.09681,0.98385,0.816751,0.781421,0.717349,0.990934,0.727105
8.3737,0.973261,0.185937,5,31,0,2.50369,0.039976,0.291545,3.07348,4.14094,10.8933,5.23149,19.5962,1.51245,0.758814,8.42909,5.76395,7.42456,3.26833,3.36137,4.59442,3.84876,2.85892,3.28888,2.15564,2.78242,2.00224,2.88042,6.34182,7.50232,15.4878,9.08024,22.4551,4.80133,2.91445,11.2115,7.7662,10.305,1.08944,1.12046,1.53147,1.28292,0.952974,1.09629,0.718546,0.927473,0.667414,0.96014,1.08413
7.20102,0.993564,0.185937,5,31,0,1.10767,0.0127056,0.32301,4.83555,3.86897,11.9559,6.55106,19.0275,1.769,0.89856,9.01815,6.23246,7.56618,1.21301,3.65974,3.42593,3.24426,3.18934,2.94803,1.91561,2.08247,1.5694,2.88408,6.04856,7.52871,15.3818,9.79532,22.2168,4.71702,2.81416,11.1006,7.80186,10.4503,0.404338,1.21991,1.14198,1.08142,1.06311,0.982675,0.638535,0.694157,0.523135,0.96136,1.04351
6.95985,0.974085,0.185937,5,31,0,1.8996,-0.238598,0.299003,3.29729,4.00468,10.493,5.71919,19.588,1.19647,0.145465,8.48795,5.78421,7.53966,2.98338,3.41022,5.13421,1.7568,2.66208,4.09951,2.38751,2.48583,1.86666,3.01714,6.28067,7.41489,15.6272,7.47599,22.2501,5.29598,2.53298,10.9738,7.65087,10.5568,0.99446,1.13674,1.7114,0.585601,0.88736,1.3665,0.795838,0.828609,0.62222,1.00571,0.695271
7.56485,0.988026,0.185937,5,31,0,-1.70363,-0.235197,0.570833,4.73846,3.34087,11.7188,5.93662,18.5994,2.27603,1.78961,8.38748,6.07625,7.29774,1.44735,4.28722,3.34317,3.65914,3.31971,2.8571,1.04098,2.61042,1.57094,3.44679,6.18581,7.62809,15.062,9.59576,21.9192,5.13313,2.83059,10.9979,7.64719,10.7445,0.482451,1.42907,1.11439,1.21971,1.10657,0.952367,0.346995,0.870139,0.523648,1.14893,0.686872
7.68413,0.902323,0.185937,4,31,0,5.36765,-0.0476331,0.386141,3.88691,4.11892,10.798,6.75757,19.1536,1.71478,1.73318,9.61495,6.44413,7.30924,2.20005,3.41789,4.83331,1.65676,3.22237,3.5168,1.2542,1.44596,1.53283,3.50209,6.08696,7.53682,15.6313,8.41433,22.376,5.23157,2.98738,11.0609,7.97697,10.8113,0.733349,1.1393,1.6111,0.552252,1.07412,1.17227,0.418065,0.481985,0.510945,1.16736,1.03599
7.40795,0.776173,0.185937,4,31,0,5.54313,-0.0497853,0.557577,3.71979,3.70935,10.843,6.09154,18.6503,1.12269,1.63264,9.21528,6.01385,7.18885,2.58879,3.84005,4.44646,4.98281,3.48762,4.43684,1.36264,1.151,1.6722,3.33187,6.30858,7.54941,15.2895,11.0744,22.1379,5.55954,2.99528,10.3663,7.68605,10.5207,0.862931,1.28002,1.48215,1.66094,1.16254,1.47895,0.454213,0.383666,0.5574,1.11062,0.831305
7.30013,0.801696,0.185937,5,31,0,6.26354,-0.373201,0.485503,4.2563,3.79921,11.3175,6.05396,19.5527,2.34576,1.01759,8.30741,6.57794,8.10686,1.34345,4.11686,4.05291,1.38921,2.53336,2.69409,1.7332,2.80675,1.40412,2.74333,5.59975,7.91608,15.3704,7.44317,22.0861,5.03986,2.7508,11.1142,7.98206,10.8502,0.447817,1.37229,1.35097,0.46307,0.844453,0.898031,0.577735,0.935583,0.468041,0.914444,0.652961
