# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = corrosion_model_model
# start_datetime = 2023-01-27 10:22:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 250
#     num_warmup = 2000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /Users/ddifrancesco/Library/CloudStorage/OneDrive-TheAlanTuringInstitute/Desktop/AllYourBayes/posts/Bayes@Lund/tmp/corrosion_model_data_2.json
# init = 2 (Default)
# random
#   seed = 4192839637 (Default)
# output
#   file = /Users/ddifrancesco/Library/CloudStorage/OneDrive-TheAlanTuringInstitute/Desktop/AllYourBayes/posts/Bayes@Lund/tmp/corrosion_model_chain_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_beta,sigma_beta,depth_true_i1.1,depth_true_i1.2,depth_true_i1.3,depth_true_i1.4,depth_true_i1.5,depth_true_i1.6,depth_true_i1.7,depth_true_i1.8,depth_true_i1.9,depth_true_i1.10,delta_depth.1,delta_depth.2,delta_depth.3,delta_depth.4,delta_depth.5,delta_depth.6,delta_depth.7,delta_depth.8,delta_depth.9,delta_depth.10,depth_true_i2.1,depth_true_i2.2,depth_true_i2.3,depth_true_i2.4,depth_true_i2.5,depth_true_i2.6,depth_true_i2.7,depth_true_i2.8,depth_true_i2.9,depth_true_i2.10,growth.1,growth.2,growth.3,growth.4,growth.5,growth.6,growth.7,growth.8,growth.9,growth.10,CGR_pp
6.47933,0.897541,0.17951,5,31,0,4.01069,-0.198581,0.381489,3.72145,3.55167,10.6629,6.05,19.0394,2.47277,0.621488,8.93177,5.86,8.54007,2.53282,3.74378,4.75683,1.79486,3.0945,2.84316,1.82251,2.35362,2.50215,2.0607,6.25427,7.29545,15.4197,7.84486,22.1339,5.31594,2.444,11.2854,8.36215,10.6008,0.844272,1.24793,1.58561,0.598286,1.0315,0.947721,0.607504,0.784542,0.83405,0.6869,0.512994
9.06569,0.995911,0.17951,5,31,0,1.21471,-0.171295,0.588368,4.35186,4.16362,11.4196,6.18554,19.5118,1.78785,0.616447,8.20826,6.35745,7.5826,1.72757,3.6305,3.73812,3.97249,2.67669,3.64818,2.49569,2.10706,1.19774,2.94748,6.07943,7.79411,15.1577,10.158,22.1885,5.43602,3.11214,10.3153,7.55519,10.5301,0.575856,1.21017,1.24604,1.32416,0.892229,1.21606,0.831897,0.702354,0.399246,0.982492,0.836627
9.51202,0.991464,0.17951,4,31,0,1.76273,-0.133457,0.497818,4.75057,4.17913,11.5955,5.79566,19.2493,1.66741,0.805136,8.59892,6.39392,7.76085,1.68554,3.25881,3.63944,6.05867,3.0904,3.57723,2.16072,2.48526,1.07125,2.90563,6.43611,7.43793,15.235,11.8543,22.3397,5.24465,2.96586,11.0842,7.46517,10.6665,0.561848,1.08627,1.21315,2.01956,1.03013,1.19241,0.720241,0.82842,0.357084,0.968544,0.790807
11.4022,0.966497,0.17951,5,31,0,-2.47188,-0.0680041,0.329832,3.59502,3.6945,11.1189,6.52833,19.4822,2.36207,0.775867,8.75509,5.19288,7.58383,2.80577,3.93245,4.23582,4.3607,3.04137,3.07556,2.05814,2.33501,2.20547,3.06717,6.40079,7.62695,15.3547,10.889,22.5236,5.43763,2.83401,11.0901,7.39835,10.651,0.935258,1.31082,1.41194,1.45357,1.01379,1.02519,0.686048,0.778338,0.735157,1.02239,0.892266
10.155,0.943715,0.17951,4,15,0,-2.28009,0.114837,0.310473,3.91874,3.70821,10.718,6.11475,19.2362,2.03989,0.585395,8.95043,5.19038,7.73401,2.72595,4.03015,4.69534,3.03794,3.22024,3.45154,2.37721,1.81603,2.1775,3.13024,6.64469,7.73837,15.4133,9.15269,22.4564,5.49143,2.96261,10.7665,7.36787,10.8642,0.90865,1.34338,1.56511,1.01265,1.07341,1.15051,0.792404,0.605344,0.725832,1.04341,0.637184
11.4728,0.897173,0.17951,5,31,0,-1.08434,-0.0154738,0.280283,3.80977,4.12942,10.5432,5.62476,18.7155,2.2146,0.437734,8.19825,5.92939,7.7335,2.26432,3.73126,4.70777,2.98395,3.13935,3.55996,2.09709,2.63217,2.02535,2.70205,6.07409,7.86068,15.251,8.60871,21.8548,5.77457,2.53482,10.8304,7.95474,10.4355,0.754774,1.24375,1.56926,0.994649,1.04645,1.18665,0.69903,0.877391,0.675115,0.900684,1.09145
11.2256,0.965648,0.17951,4,15,0,-1.26735,0.0130201,0.307098,3.89548,3.83814,11.0098,6.26784,19.2453,1.46177,0.537863,8.88925,6.20877,7.70956,2.52961,3.28931,4.2746,2.05993,3.01,3.44191,2.7323,2.02176,1.81154,2.99714,6.42509,7.12745,15.2844,8.32777,22.2553,4.90367,3.27016,10.911,8.02031,10.7067,0.843203,1.09644,1.42487,0.686643,1.00333,1.1473,0.910766,0.673919,0.603848,0.999046,1.1378
9.72138,0.968974,0.17951,5,31,0,-1.95416,-0.026346,0.273073,3.67089,3.40446,10.7701,6.12237,18.6986,1.67426,0.909977,8.08696,5.88209,7.44747,2.70284,3.96416,4.79929,4.10808,3.61391,3.01133,2.42937,2.75995,2.03309,3.23204,6.37373,7.36862,15.5694,10.2305,22.3125,4.68559,3.33935,10.8469,7.91518,10.6795,0.900946,1.32139,1.59976,1.36936,1.20464,1.00378,0.809789,0.919984,0.677695,1.07735,0.769446
6.3597,0.952309,0.17951,5,31,0,3.67743,0.211566,0.402526,3.39925,3.88769,11.8434,5.61528,19.1291,1.17673,0.941004,7.438,5.98537,7.74668,2.98576,3.49524,3.65616,3.64869,3.21591,3.67032,1.72439,3.41537,1.87355,2.82279,6.38501,7.38293,15.4996,9.26397,22.345,4.84705,2.6654,10.8534,7.85893,10.5695,0.995252,1.16508,1.21872,1.21623,1.07197,1.22344,0.574797,1.13846,0.624517,0.94093,1.02989
6.10642,0.871363,0.17951,5,31,0,5.53237,-0.0338918,0.67188,3.63538,3.88925,11.353,6.72367,19.5363,2.08661,0.155032,9.09214,5.8667,7.31981,2.73892,3.59478,3.89068,2.95197,2.82297,2.78814,2.73015,1.55696,1.77681,3.35278,6.3743,7.48403,15.2437,9.67564,22.3592,4.87475,2.88518,10.6491,7.64351,10.6726,0.912972,1.19826,1.29689,0.98399,0.94099,0.929379,0.91005,0.518987,0.59227,1.11759,1.07155
6.01724,0.946984,0.17951,4,31,0,5.32113,0.0917147,0.378307,3.86115,3.62706,11.2965,7.21515,18.9,2.57188,0.392417,9.53849,5.74325,7.10885,2.17187,4.01731,4.27844,4.72373,2.99778,3.10055,2.50354,1.60776,2.25809,3.52612,6.03302,7.64437,15.5749,11.9389,21.8978,5.67242,2.89596,11.1463,8.00134,10.635,0.723956,1.3391,1.42615,1.57458,0.99926,1.03352,0.834513,0.535919,0.752696,1.17537,2.56032
7.37779,0.929393,0.17951,5,31,0,3.71164,-0.352984,0.591743,3.82696,3.97511,11.2303,5.28282,19.2307,1.30217,0.890524,7.98009,6.38327,7.82015,2.0177,3.30225,4.27584,1.61456,2.66809,3.89496,1.9156,2.49244,1.52613,2.68987,5.84467,7.27736,15.5062,6.89738,21.8988,5.19714,2.80613,10.4725,7.9094,10.51,0.672568,1.10075,1.42528,0.538188,0.889364,1.29832,0.638534,0.830813,0.50871,0.896622,1.08528
5.4517,0.95033,0.17951,5,31,0,5.69057,-0.17704,0.305184,3.40264,4.08298,11.7299,7.08028,18.89,1.28159,1.28476,8.42962,6.26592,7.62856,2.38453,3.25637,3.73835,2.355,3.07393,3.82571,1.2438,1.99628,2.04507,2.90468,5.78717,7.33936,15.4682,9.43528,21.9639,5.1073,2.52856,10.4259,8.31099,10.5332,0.794842,1.08546,1.24612,0.784999,1.02464,1.27524,0.414599,0.665428,0.681689,0.968228,1.1802
7.90297,0.837357,0.17951,4,31,0,6.32452,-0.111269,0.34149,3.3809,4.39488,11.8752,5.48315,19.2878,1.84684,0.961952,8.44695,6.07771,7.53746,2.75804,3.46362,2.87644,2.36288,3.17187,3.42285,2.32538,2.71669,1.96558,3.21009,6.13894,7.8585,14.7516,7.84603,22.4597,5.26969,3.28733,11.1636,8.04329,10.7475,0.919347,1.15454,0.958814,0.787627,1.05729,1.14095,0.775128,0.905563,0.655193,1.07003,0.992604
8.27159,0.984644,0.17951,5,31,0,3.21018,0.115729,0.284903,3.74,4.33694,11.0932,6.23472,18.5045,1.97133,0.515006,8.42533,5.88716,7.27742,2.44195,3.4842,3.84546,4.40815,4.03159,3.47586,2.29293,2.82874,2.49611,3.80919,6.18195,7.82114,14.9387,10.6429,22.5361,5.44719,2.80793,11.2541,8.38327,11.0866,0.813983,1.1614,1.28182,1.46938,1.34386,1.15862,0.76431,0.942912,0.832037,1.26973,1.10836
12.8845,0.979417,0.17951,5,31,0,-0.0202072,0.162205,0.269261,3.92087,4.17592,11.4751,6.07427,18.6874,1.92202,0.550611,8.68657,5.6491,7.52997,2.6583,3.541,4.11394,3.5813,3.52143,3.44851,2.50544,2.67603,2.36748,3.24597,6.57917,7.71693,15.589,9.65556,22.2088,5.37053,3.05605,11.3626,8.01658,10.7759,0.886099,1.18033,1.37131,1.19377,1.17381,1.1495,0.835148,0.892011,0.78916,1.08199,0.992221
12.6812,0.934547,0.17951,5,31,0,-3.17513,-0.158213,0.439926,4.17724,3.95286,11.5392,6.38229,19.6666,2.04088,0.790642,8.39751,6.34705,7.72254,1.97513,3.56872,3.89126,1.96908,2.34218,3.24572,1.76538,1.97344,1.38013,3.1608,6.15237,7.52158,15.4305,8.35137,22.0088,5.2866,2.55602,10.371,7.72718,10.8833,0.658377,1.18957,1.29709,0.65636,0.780726,1.08191,0.58846,0.657814,0.460044,1.0536,1.59921
12.9475,0.915689,0.17951,4,31,0,1.40955,-0.191791,0.204287,4.09288,4.35479,11.5791,5.7744,19.5038,1.72447,0.654679,8.67463,6.25469,7.18691,2.31237,3.15669,3.73527,3.19102,2.57759,3.75265,2.52476,2.13603,1.90328,3.13499,6.40524,7.51148,15.3144,8.96541,22.0814,5.47712,3.17944,10.8107,8.15797,10.3219,0.770789,1.05223,1.24509,1.06367,0.859198,1.25088,0.841586,0.71201,0.634427,1.045,0.855093
12.791,0.903229,0.17951,5,31,0,-3.39613,0.0206788,0.331956,3.9896,3.61887,10.9116,5.94712,18.9678,2.01934,0.504769,8.32911,6.27845,7.66266,2.42229,4.00669,4.28293,3.05722,3.13061,3.27162,2.59215,2.19445,1.85619,2.49875,6.41189,7.62556,15.1945,9.00433,22.0984,5.29096,3.09692,10.5236,8.13464,10.1614,0.80743,1.33556,1.42764,1.01907,1.04354,1.09054,0.86405,0.731484,0.618729,0.832918,1.00057
5.24023,0.869806,0.17951,5,31,0,0.468372,0.0696076,0.368533,4.19245,3.08994,11.0819,6.01422,18.7268,1.52384,0.0721498,8.19463,6.22451,7.57513,1.89299,4.59729,4.10495,3.96312,3.54992,3.88182,2.16276,2.6852,2.20173,2.67305,6.08545,7.68724,15.1868,9.97734,22.2767,5.40565,2.23491,10.8798,8.42624,10.2482,0.630998,1.53243,1.36832,1.32104,1.18331,1.29394,0.720921,0.895067,0.73391,0.891015,1.97384
8.6289,0.992605,0.17951,5,31,0,7.73335,-0.178171,0.28086,3.64365,4.51024,11.3437,6.12018,19.8868,2.3154,0.330064,8.6324,6.15007,7.33665,2.42569,3.09628,3.86716,2.72607,2.5856,3.08366,1.74351,2.05539,2.00571,3.04413,6.06934,7.60653,15.2108,8.84625,22.4725,5.39906,2.07358,10.6878,8.15578,10.3808,0.808563,1.03209,1.28905,0.90869,0.861868,1.02789,0.581171,0.685129,0.668569,1.01471,0.789755
11.5126,0.987564,0.17951,5,31,0,-4.04577,0.0294581,0.193171,4.10495,3.50425,11.1165,5.73948,18.6401,1.70074,0.044819,8.17578,5.59804,7.70562,2.36164,3.8993,4.17249,2.9128,3.20903,3.75287,2.79926,2.90463,2.03671,3.08979,6.46659,7.40355,15.289,8.65228,21.8491,5.45361,2.84408,11.0804,7.63475,10.7954,0.787212,1.29977,1.39083,0.970933,1.06968,1.25096,0.933086,0.968209,0.678904,1.02993,1.01532
8.09753,0.942907,0.17951,4,31,0,1.5495,-0.0562891,0.293501,4.05195,4.14051,10.5506,7.47697,19.5828,2.75828,0.322812,8.5445,5.68013,6.87423,2.21392,3.11082,4.82881,2.79534,2.6744,2.93265,2.58753,2.2715,2.20448,3.51345,6.26587,7.25133,15.3794,10.2723,22.2572,5.69093,2.91034,10.816,7.88461,10.3877,0.737973,1.03694,1.6096,0.93178,0.891466,0.97755,0.862509,0.757165,0.734825,1.17115,0.775514
5.65655,0.99225,0.17951,4,31,0,2.61584,-0.0362291,0.250799,2.97626,3.93162,12.5257,4.90705,18.8829,1.46917,0.356774,8.02183,5.52202,7.95556,3.01781,3.35428,2.95796,2.91954,3.34613,3.70203,2.66916,3.12635,2.23829,2.69681,5.99407,7.2859,15.4836,7.82659,22.229,5.1712,3.02594,11.1482,7.7603,10.6524,1.00594,1.11809,0.985987,0.97318,1.11538,1.23401,0.889721,1.04212,0.746095,0.898936,1.15981
9.82808,1,0.17951,5,31,0,0.97608,-0.149683,0.157824,3.4499,4.29738,11.9247,4.92665,18.9827,1.70457,0.888662,8.31278,5.63771,8.2068,2.86059,3.32975,3.02482,2.37745,3.1884,3.82311,2.02212,2.31698,2.3496,2.4402,6.3105,7.62713,14.9496,7.3041,22.1711,5.52768,2.91078,10.6298,7.98732,10.647,0.953532,1.10992,1.00827,0.792484,1.0628,1.27437,0.674039,0.772327,0.783201,0.813399,0.953215
11.4333,0.907654,0.17951,4,31,0,1.30686,-0.0893365,0.13239,3.7246,4.49827,12.4838,5.19468,19.5762,1.94954,0.253037,8.50607,5.79336,7.9495,2.62958,2.832,2.90205,3.29774,2.66356,3.12214,2.92149,2.71903,2.41054,2.63563,6.35418,7.33027,15.3858,8.49242,22.2397,5.07168,3.17453,11.2251,8.2039,10.5851,0.876527,0.944,0.967349,1.09925,0.887853,1.04071,0.973831,0.906343,0.803512,0.878544,0.993273
8.00195,0.774758,0.17951,5,31,0,4.3373,-0.154051,0.620367,4.22718,3.64177,11.0687,7.02996,18.7756,2.05179,1.28084,8.63436,5.93395,7.31765,1.77639,4.30435,4.16288,3.37778,3.35622,3.27542,1.13774,1.76053,1.74836,3.28379,6.00357,7.94612,15.2315,10.4077,22.1319,5.32721,2.41858,10.3949,7.68231,10.6014,0.592129,1.43478,1.38763,1.12593,1.11874,1.09181,0.379245,0.586842,0.582786,1.0946,0.997661
5.75129,0.997247,0.17951,5,31,0,1.3548,-0.449259,0.502735,4.53962,4.03689,11.1402,5.71158,18.6017,1.29058,1.97212,8.31959,6.34605,7.51297,1.54423,3.79806,3.94336,3.65551,3.57994,4.10442,0.871654,2.15152,1.50103,3.08761,6.08385,7.83496,15.0835,9.3671,22.1816,5.39501,2.84378,10.4711,7.84708,10.6006,0.514742,1.26602,1.31445,1.2185,1.19331,1.36814,0.290551,0.717174,0.500342,1.0292,0.601147
10.4511,1,0.17951,5,31,0,-1.20399,-0.233838,0.453006,4.40328,4.23906,11.1055,6.37148,18.9663,2.38675,1.51656,8.48819,6.4392,8.16773,1.6127,3.39537,4.5093,1.51696,3.01174,2.84086,1.15514,2.01333,1.40474,2.60365,6.01597,7.63444,15.6148,7.88844,21.9781,5.22761,2.67169,10.5015,7.84395,10.7714,0.537565,1.13179,1.5031,0.505654,1.00391,0.946954,0.385045,0.671111,0.468247,0.867884,0.579608
1.94083,0.73587,0.17951,5,31,0,9.15118,-0.198939,0.348329,4.05658,3.39552,11.252,5.87585,18.6613,2.01062,1.47038,8.06788,5.42482,7.74902,2.36478,3.41108,3.96376,1.5277,3.93484,2.99939,1.4081,3.30991,2.29689,2.58903,6.42136,6.80659,15.2158,7.40356,22.5961,5.01001,2.87849,11.3778,7.72171,10.338,0.78826,1.13703,1.32125,0.509234,1.31161,0.999797,0.469368,1.1033,0.765631,0.863011,0.792366
7.63024,0.988746,0.17951,5,31,0,5.23637,-0.256994,0.420047,4.1637,3.65173,11.4314,5.91612,18.5146,2.36082,1.10226,8.20094,5.77127,7.7022,2.35904,3.7694,3.71273,1.34575,3.70648,3.26381,1.42912,2.84472,2.43764,2.55629,6.52275,7.42113,15.1441,7.26187,22.221,5.62463,2.53138,11.0457,8.20891,10.2585,0.786347,1.25647,1.23758,0.448583,1.23549,1.08794,0.476372,0.94824,0.812547,0.852097,0.408798
10.5812,0.982523,0.17951,5,31,0,2.90981,-0.0519436,0.318554,4.49316,3.55761,10.8516,5.93903,19.4378,2.15863,0.736886,8.72815,5.93821,7.30478,1.72971,4.1625,4.73636,2.71526,2.54434,2.98481,2.11742,2.34166,1.51648,3.88285,6.22287,7.72011,15.5879,8.6543,21.9822,5.14344,2.85431,11.0698,7.45468,11.1876,0.57657,1.3875,1.57879,0.905088,0.848115,0.994937,0.705807,0.780554,0.505492,1.29428,0.51114
8.81064,0.982949,0.17951,5,31,0,-1.45555,-0.116188,0.370594,3.54272,4.01393,12.2401,6.20796,19.0897,2.21444,0.515972,8.68357,5.83292,7.75631,2.74735,3.82545,3.40534,2.33394,2.86708,3.26044,2.22465,2.34145,1.45827,3.17583,6.29007,7.83938,15.6454,8.5419,21.9567,5.47488,2.74062,11.025,7.29119,10.9321,0.915784,1.27515,1.13511,0.777981,0.955692,1.08681,0.741549,0.780485,0.486091,1.05861,0.941453
9.0305,0.98016,0.17951,3,15,0,0.473925,-0.0569925,0.389212,3.33665,4.02329,11.6032,6.44748,19.1764,2.15348,0.309932,8.59003,6.58634,7.85479,2.41085,3.2763,3.33274,2.95356,3.31371,3.24549,2.29324,2.19183,1.47707,2.75909,5.7475,7.29959,14.936,9.40104,22.4901,5.39896,2.60317,10.7819,8.06341,10.6139,0.803616,1.0921,1.11091,0.984522,1.10457,1.08183,0.764414,0.730609,0.492358,0.919698,1.29075
4.67423,0.816199,0.17951,5,31,0,6.0256,0.14107,0.354195,4.14058,3.75276,10.7951,6.59467,19.7175,1.74924,0.419646,8.6183,5.6008,7.39188,1.63301,3.72557,4.09668,2.52149,2.7587,3.30914,1.98392,2.42851,2.65611,2.97524,5.77359,7.47834,14.8918,9.11616,22.4762,5.05838,2.40356,11.0468,8.25691,10.3671,0.544336,1.24186,1.36556,0.840497,0.919568,1.10305,0.661306,0.809504,0.885371,0.991745,1.09605
6.69199,0.997931,0.17951,5,31,0,8.93866,-0.140286,0.309035,4.23076,3.3361,12.1627,5.66725,19.5067,1.26694,0.641853,7.67839,5.44443,6.97832,2.24246,4.29415,3.39044,3.05699,2.8493,3.61452,2.37973,2.9131,2.09681,3.68365,6.47322,7.63025,15.5532,8.72424,22.356,4.88146,3.02159,10.5915,7.54124,10.662,0.747486,1.43138,1.13015,1.019,0.949767,1.20484,0.793244,0.971035,0.698936,1.22788,0.770785
5.80203,0.8475,0.17951,5,31,0,9.78677,0.296002,0.805072,4.07753,4.15251,10.4485,6.33605,19.3253,1.9528,1.21911,8.96496,6.41658,7.81568,2.06251,3.48693,5.54891,3.79251,2.76923,3.28071,1.68481,1.59185,1.61275,2.66312,6.14005,7.63944,15.9974,10.1286,22.0945,5.23351,2.90392,10.5568,8.02933,10.4788,0.687505,1.16231,1.84964,1.26417,0.923077,1.09357,0.561603,0.530617,0.537583,0.887705,2.5241
6.03051,0.676478,0.17951,4,31,0,15.832,-0.414735,0.357136,4.46688,4.0674,11.6935,5.63961,19.5296,1.96431,1.16564,8.71078,5.24236,7.72309,2.1209,3.19901,4.19844,2.15883,2.49955,3.17688,1.75854,2.19352,2.48447,2.62741,6.58778,7.2664,15.8919,7.79845,22.0291,5.14119,2.92418,10.9043,7.72683,10.3505,0.706966,1.06634,1.39948,0.719611,0.833183,1.05896,0.58618,0.731175,0.828157,0.875802,0.681485
